specs,replno,qpcrrundate,DLsamplno,koerselno,spec.repl.rund.DLno.koerselno,NPC.CtdRn,NTC.CtdRn,unkn1.CtdRn,unkn2.CtdRn,unkn3.CtdRn,unkn4.CtdRn,latspc,abbr.nm,rg.wtsmplloc,dec_lat_region,dec_lon_region,DNAconcinwtsmpl_ng_uL,elute_vol_uL,ddH2O_add_per_elute,tot_vol_elute,dec_lat,dec_lon,gymnasiumnm1,eval04,n,eval05,dec_lat.j,pchsymb,pchcol
Bjergsalamander, 9,20180821,DL2018136,koersel1,Bjergsalamander.9.20180821.DL2018136.koersel1,24.50, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Sjaelland,55.62879,12.051621,152.000,NA,NA,NA, 0.00000, 0.000000,FrederiksborgGym,truezerodetect,0,truezerodetect,-0.0465712884, 0,#A020F0
Bjergsalamander,25,20180821,DL2018136,koersel2,Bjergsalamander.25.20180821.DL2018136.koersel2, 0.00, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Sjaelland,55.62879,12.051621,152.000,NA,NA,NA, 0.00000, 0.000000,FrederiksborgGym,nonapprovK,0,nonapprovK,-0.0206804393, 0,#A020F0
Bjergsalamander,11,20180824,DL2018007,koersel1,Bjergsalamander.11.20180824.DL2018007.koersel1, 0.00, 0.00, 0.00,24.96,0,0,Ichthyosaurus_alpestris,Ich.alp,Bornholm,55.32029,15.187970,127.000,NA,NA,NA,55.32029,15.187970,AlleroedGym,nonapprovK,1,nonapprovK,55.2586177382, 0,#A020F0
Bjergsalamander,31,20180824,DL2018007,koersel2,Bjergsalamander.31.20180824.DL2018007.koersel2,21.95, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Bornholm,55.32029,15.187970,127.000,NA,NA,NA,55.32029,15.187970,AlleroedGym,truezerodetect,0,truezerodetect,55.3656246414, 0,#A020F0
Bjergsalamander,13,20180827,DL2018021,koersel1,Bjergsalamander.13.20180827.DL2018021.koersel1, 0.00, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Fyn,55.25778,10.054537,294.000,NA,NA,NA,55.57885,10.165626,NordfynGym,nonapprovK,0,nonapprovK,55.5086474393, 0,#A020F0
Bjergsalamander,14,20180827,DL2018021,koersel1,Bjergsalamander.14.20180827.DL2018021.koersel1,24.24, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Fyn,55.25778,10.054537,294.000,NA,NA,NA,55.57885,10.165626,NordfynGym,truezerodetect,0,truezerodetect,55.6247080549, 0,#A020F0
Bjergsalamander,37,20180827,DL2018021,koersel2,Bjergsalamander.37.20180827.DL2018021.koersel2, 0.00, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Fyn,55.25778,10.054537,294.000,NA,NA,NA,55.57885,10.165626,NordfynGym,nonapprovK,0,nonapprovK,55.5180645175, 0,#A020F0
Bjergsalamander,11,20180828,DL2018009,koersel1,Bjergsalamander.11.20180828.DL2018009.koersel1,22.46, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Sjaelland,55.62879,12.051621,264.000,NA,NA,NA,55.74716,12.534798,AurehoejSktAnnaeGym,truezerodetect,0,truezerodetect,55.7919784143, 0,#A020F0
Bjergsalamander,31,20180828,DL2018009,koersel2,Bjergsalamander.31.20180828.DL2018009.koersel2,25.45, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Sjaelland,55.62879,12.051621,264.000,NA,NA,NA,55.74716,12.534798,AurehoejSktAnnaeGym,truezerodetect,0,truezerodetect,55.7247540102, 0,#A020F0
Bjergsalamander,11,20180831,DL2018088,koersel1,Bjergsalamander.11.20180831.DL2018088.koersel1,24.58, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Sjaelland,55.62879,12.051621, 44.000,NA,NA,NA,55.71739,12.506443,FrederiksvaerkSktAnnaeGym,truezerodetect,0,truezerodetect,55.7361242897, 0,#A020F0
Bjergsalamander,31,20180831,DL2018088,koersel2,Bjergsalamander.31.20180831.DL2018088.koersel2,24.36, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Sjaelland,55.62879,12.051621, 44.000,NA,NA,NA,55.71739,12.506443,FrederiksvaerkSktAnnaeGym,truezerodetect,0,truezerodetect,55.7847841050, 0,#A020F0
Bjergsalamander,11,20180904,DL2018133,koersel1,Bjergsalamander.11.20180904.DL2018133.koersel1,23.07, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Sjaelland,55.62879,12.051621,762.000,NA,NA,NA,55.67702,12.476133,FrederiksborgSktAnnaeGym,truezerodetect,0,truezerodetect,55.6132235681, 0,#A020F0
Bjergsalamander,31,20180904,DL2018133,koersel2,Bjergsalamander.31.20180904.DL2018133.koersel2,22.26, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Sjaelland,55.62879,12.051621,762.000,NA,NA,NA,55.67702,12.476133,FrederiksborgSktAnnaeGym,truezerodetect,0,truezerodetect,55.7118522003, 0,#A020F0
Bjergsalamander,11,20180907,DL2018060,koersel1,Bjergsalamander.11.20180907.DL2018060.koersel1, 0.00, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Sjaelland,55.62879,12.051621,  4.000,NA,NA,NA,55.78641,12.444982,FrederiksborgOrdrup,nonapprovK,0,nonapprovK,55.7308788354, 0,#A020F0
Bjergsalamander,31,20180907,DL2018060,koersel2,Bjergsalamander.31.20180907.DL2018060.koersel2,26.31, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Sjaelland,55.62879,12.051621,  4.000,NA,NA,NA,55.78641,12.444982,FrederiksborgOrdrup,truezerodetect,0,truezerodetect,55.7478806365, 0,#A020F0
Bjergsalamander,11,20180911,DL2018042,koersel1,Bjergsalamander.11.20180911.DL2018042.koersel1,31.62, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Sjaelland,55.62879,12.051621,362.000,NA,NA,NA,55.92368,12.313641,HTXHilleroed,truezerodetect,0,truezerodetect,55.9679246850, 0,#A020F0
Bjergsalamander,31,20180911,DL2018042,koersel1,Bjergsalamander.31.20180911.DL2018042.koersel1,36.52, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Sjaelland,55.62879,12.051621,362.000,NA,NA,NA,55.92368,12.313641,HTXHilleroed,truezerodetect,0,truezerodetect,55.9389930658, 0,#A020F0
Bjergsalamander,13,20180914,DL2018058,koersel1,Bjergsalamander.13.20180914.DL2018058.koersel1,33.03, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,V_Jylland,55.90500, 8.536297,286.000,NA,NA,NA,55.90500, 8.536297,EgedalGym,truezerodetect,0,truezerodetect,55.8396128774, 0,#A020F0
Bjergsalamander,14,20180914,DL2018058,koersel1,Bjergsalamander.14.20180914.DL2018058.koersel1, 0.00, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,V_Jylland,55.90500, 8.536297,286.000,NA,NA,NA,55.90500, 8.536297,EgedalGym,nonapprovK,0,nonapprovK,55.8498084181, 0,#A020F0
Bjergsalamander,37,20180914,DL2018058,koersel2,Bjergsalamander.37.20180914.DL2018058.koersel2,27.82, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,V_Jylland,55.90500, 8.536297,286.000,NA,NA,NA,55.90500, 8.536297,EgedalGym,truezerodetect,0,truezerodetect,55.9374962595, 0,#A020F0
Bjergsalamander,11,20180918,DL2018071,koersel1,Bjergsalamander.11.20180918.DL2018071.koersel1,21.74, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Fyn,55.25778,10.054537,123.000,NA,NA,NA,56.29135,10.473298,HTXHilleroed,truezerodetect,0,truezerodetect,56.2540499286, 0,#A020F0
Bjergsalamander,11,20180925,DL2018015,koersel1,Bjergsalamander.11.20180925.DL2018015.koersel1,23.25, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Sjaelland,55.62879,12.051621,294.000,NA,NA,NA,55.61496,12.057277,RoskildeHTXBorupgaardGym,truezerodetect,0,truezerodetect,55.5821277383, 0,#A020F0
Bjergsalamander,31,20180925,DL2018015,koersel2,Bjergsalamander.31.20180925.DL2018015.koersel2,38.53, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Sjaelland,55.62879,12.051621,294.000,NA,NA,NA,55.61496,12.057277,RoskildeHTXBorupgaardGym,truezerodetect,0,truezerodetect,55.6250867112, 0,#A020F0
Bjergsalamander,11,20180928,DL2018005,koersel1,Bjergsalamander.11.20180928.DL2018005.koersel1, 0.00, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Moen_Loll_Falst,54.77456,11.876954,878.000,NA,NA,NA,54.77456,11.876954,OrdrupGym,nonapprovK,0,nonapprovK,54.7495405244, 0,#A020F0
Bjergsalamander,31,20180928,DL2018005,koersel2,Bjergsalamander.31.20180928.DL2018005.koersel2,36.72, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Moen_Loll_Falst,54.77456,11.876954,878.000,NA,NA,NA,54.77456,11.876954,OrdrupGym,truezerodetect,0,truezerodetect,54.8547723110, 0,#A020F0
Bjergsalamander,11,20181002,DL2018056,koersel1,Bjergsalamander.11.20181002.DL2018056.koersel1,40.88, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Oe_Jylland,56.02339, 9.946757,150.000,NA,NA,NA,55.96750,11.871638,FrederiksvaerkGymBorupgaardGym,truezerodetect,0,truezerodetect,55.9214261639, 0,#A020F0
Bjergsalamander,11,20181005,DL2018044,koersel1,Bjergsalamander.11.20181005.DL2018044.koersel1,39.02, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Oe_Jylland,56.02339, 9.946757,798.000,NA,NA,NA,55.99206,11.968922,GladsaxeGymSvendborgGymFrederiksvaerkGym,truezerodetect,0,truezerodetect,56.0067247471, 0,#A020F0
Bjergsalamander,31,20181005,DL2018044,koersel2,Bjergsalamander.31.20181005.DL2018044.koersel2, 0.00, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Oe_Jylland,56.02339, 9.946757,798.000,NA,NA,NA,55.99206,11.968922,GladsaxeGymSvendborgGymFrederiksvaerkGym,nonapprovK,0,nonapprovK,55.9773529533, 0,#A020F0
Bjergsalamander,11,20181010,DL2018083,koersel1,Bjergsalamander.11.20181010.DL2018083.koersel1, 0.00, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Sjaelland,55.62879,12.051621,234.000,NA,NA,NA,55.73673,12.383023,BorupgaardGym,nonapprovK,0,nonapprovK,55.7431825147, 0,#A020F0
Bjergsalamander,11,20181011,DL2018017,koersel1,Bjergsalamander.11.20181011.DL2018017.koersel1, 0.00, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Midt_Jylland,55.75814, 8.885876,356.000,NA,NA,NA,55.50250, 9.700589,AlleroedGym,nonapprovK,0,nonapprovK,55.5525647914, 0,#A020F0
Bjergsalamander,11,20181012,DL2018084,koersel1,Bjergsalamander.11.20181012.DL2018084.koersel1, 0.00, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Sjaelland,55.62879,12.051621,426.000,NA,NA,NA,55.73808,12.381062,BorupgaardGym,nonapprovK,0,nonapprovK,55.6590015480, 0,#A020F0
Bjergsalamander,11,20181023,DL2018054,koersel1,Bjergsalamander.11.20181023.DL2018054.koersel1, 0.00, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Sjaelland,55.62879,12.051621,252.000,NA,NA,NA,55.74782,12.535143,GentofteHF,nonapprovK,0,nonapprovK,55.7760983123, 0,#A020F0
Bjergsalamander,11,20181026,DL2018020,koersel1,Bjergsalamander.11.20181026.DL2018020.koersel1, 0.00, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,N_Jylland,57.59754, 9.977200,308.000,NA,NA,NA,56.63589, 9.816611,GentofteHFAkademiskStudenterkursus,nonapprovK,0,nonapprovK,56.6973273391, 0,#A020F0
Bjergsalamander,31,20181030,DL2018052,koersel2,Bjergsalamander.31.20181030.DL2018052.koersel2, 0.00, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Sjaelland,55.62879,12.051621,134.000,NA,NA,NA,55.74782,12.535143,GentofteHF,nonapprovK,0,nonapprovK,55.7329671446, 0,#A020F0
Bjergsalamander,11,20181102,DL2018025,koersel1,Bjergsalamander.11.20181102.DL2018025.koersel1, 0.00, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Fyn,55.25778,10.054537, 69.000,NA,NA,NA,56.16920,10.142400,AarhusStatsGym,nonapprovK,0,nonapprovK,56.2328788250, 0,#A020F0
Bjergsalamander,31,20181102,DL2018025,koersel2,Bjergsalamander.31.20181102.DL2018025.koersel2, 0.00, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Fyn,55.25778,10.054537, 69.000,NA,NA,NA,56.16920,10.142400,AarhusStatsGym,nonapprovK,0,nonapprovK,56.2189487723, 0,#A020F0
Bjergsalamander,11,20181106,DL2018046,koersel1,Bjergsalamander.11.20181106.DL2018046.koersel1,40.56, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Sjaelland,55.62879,12.051621,  8.180,200,NA,NA,55.65070,12.585000,ChristianshavnGym,truezerodetect,0,truezerodetect,55.5783465771, 0,#A020F0
Bjergsalamander,31,20181106,DL2018046,koersel2,Bjergsalamander.31.20181106.DL2018046.koersel2, 0.00, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Sjaelland,55.62879,12.051621,  8.180,200,NA,NA,55.65070,12.585000,ChristianshavnGym,nonapprovK,0,nonapprovK,55.7236041383, 0,#A020F0
Bjergsalamander,11,20181107,DL2018011,koersel1,Bjergsalamander.11.20181107.DL2018011.koersel1, 0.00, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Sjaelland,55.62879,12.051621,522.000,NA,NA,NA,55.74703,12.535347,EUCNord,nonapprovK,0,nonapprovK,55.7468587608, 0,#A020F0
Bjergsalamander,31,20181107,DL2018011,koersel2,Bjergsalamander.31.20181107.DL2018011.koersel2, 0.00, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Sjaelland,55.62879,12.051621,522.000,NA,NA,NA,55.74703,12.535347,EUCNord,nonapprovK,0,nonapprovK,55.7466194041, 0,#A020F0
Bjergsalamander,11,20181108,DL2018027,koersel1,Bjergsalamander.11.20181108.DL2018027.koersel1, 0.00, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,V_Jylland,55.90500, 8.536297,794.000,NA,NA,NA,55.75814, 8.885876,EUCNord,nonapprovK,0,nonapprovK,55.7098574769, 0,#A020F0
Bjergsalamander,31,20181108,DL2018027,koersel2,Bjergsalamander.31.20181108.DL2018027.koersel2, 0.00, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,V_Jylland,55.90500, 8.536297,794.000,NA,NA,NA,55.75814, 8.885876,EUCNord,nonapprovK,0,nonapprovK,55.7873891668, 0,#A020F0
Bjergsalamander,11,20181113,DL2018097,koersel1,Bjergsalamander.11.20181113.DL2018097.koersel1, 0.00, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Sjaelland,55.62879,12.051621,NA,NA,NA,NA,55.81555,12.404692,MarieKruseSkole,nonapprovK,0,nonapprovK,55.8231943561, 0,#A020F0
Bjergsalamander,31,20181113,DL2018039,koersel2,Bjergsalamander.31.20181113.DL2018039.koersel2, 0.00, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Midt_Jylland,55.75814, 8.885876,914.000,NA,NA,NA,55.50046, 9.707759,AalborgKatedralskole,nonapprovK,0,nonapprovK,55.5181677628, 0,#A020F0
Bjergsalamander,31,20181113,DL2018097,koersel2,Bjergsalamander.31.20181113.DL2018097.koersel2, 0.00, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Sjaelland,55.62879,12.051621,NA,NA,NA,NA,55.81555,12.404692,MarieKruseSkole,nonapprovK,0,nonapprovK,55.7845523722, 0,#A020F0
Bjergsalamander,11,20181114,DL2018039,koersel1,Bjergsalamander.11.20181114.DL2018039.koersel1,40.74, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Midt_Jylland,55.75814, 8.885876,914.000,NA,NA,NA,55.50046, 9.707759,AalborgKatedralskole,truezerodetect,0,truezerodetect,55.4461722842, 0,#A020F0
Bjergsalamander,11,20181115,DL2018040,koersel1,Bjergsalamander.11.20181115.DL2018040.koersel1, 0.00, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Sjaelland,55.62879,12.051621,103.000,NA,NA,NA,55.99988,12.531896,AlssundGym,nonapprovK,0,nonapprovK,56.0560197958, 0,#A020F0
Bjergsalamander,31,20181115,DL2018040,koersel2,Bjergsalamander.31.20181115.DL2018040.koersel2, 0.00, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Sjaelland,55.62879,12.051621,103.000,NA,NA,NA,55.99988,12.531896,AlssundGym,nonapprovK,0,nonapprovK,55.9476946292, 0,#A020F0
Bjergsalamander,11,20181121,DL2018076,koersel1,Bjergsalamander.11.20181121.DL2018076.koersel1, 0.00, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Fyn,55.25778,10.054537,648.000,NA,NA,NA,56.39646,10.891185,BorupgaardGym,nonapprovK,0,nonapprovK,56.4103916533, 0,#A020F0
Bjergsalamander,31,20181121,DL2018076,koersel2,Bjergsalamander.31.20181121.DL2018076.koersel2, 0.00, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Fyn,55.25778,10.054537,648.000,NA,NA,NA,56.39646,10.891185,BorupgaardGym,nonapprovK,0,nonapprovK,56.4728251384, 0,#A020F0
Bjergsalamander,11,20181129,DL2018050,koersel1,Bjergsalamander.11.20181129.DL2018050.koersel1, 0.00, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Sjaelland,55.62879,12.051621,852.000,NA,NA,NA,55.96060,12.028700,GlHellerupGym,nonapprovK,0,nonapprovK,55.9661104491, 0,#A020F0
Bjergsalamander,31,20181129,DL2018050,koersel2,Bjergsalamander.31.20181129.DL2018050.koersel2, 0.00, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Sjaelland,55.62879,12.051621,852.000,NA,NA,NA,55.96060,12.028700,GlHellerupGym,nonapprovK,0,nonapprovK,56.0108440667, 0,#A020F0
Bjergsalamander,11,20181204,DL2018064,koersel1,Bjergsalamander.11.20181204.DL2018064.koersel1, 0.00, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Sjaelland,55.62879,12.051621,151.000,NA,NA,NA,55.48110,12.165090,RysensteenGym,nonapprovK,0,nonapprovK,55.5054864922, 0,#A020F0
Bjergsalamander,31,20181204,DL2018064,koersel2,Bjergsalamander.31.20181204.DL2018064.koersel2, 0.00, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Sjaelland,55.62879,12.051621,151.000,NA,NA,NA,55.48110,12.165090,RysensteenGym,nonapprovK,0,nonapprovK,55.5248905469, 0,#A020F0
Bjergsalamander,11,20181205,DL2018078,koersel1,Bjergsalamander.11.20181205.DL2018078.koersel1, 0.00, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Sjaelland,55.62879,12.051621,102.000,NA,NA,NA,55.99886,12.564849,HelsingoerGym,nonapprovK,0,nonapprovK,55.9236446238, 0,#A020F0
Bjergsalamander,31,20181205,DL2018078,koersel2,Bjergsalamander.31.20181205.DL2018078.koersel2, 0.00, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Sjaelland,55.62879,12.051621,102.000,NA,NA,NA,55.99886,12.564849,HelsingoerGym,nonapprovK,0,nonapprovK,56.0083395014, 0,#A020F0
Bjergsalamander,11,20181206,DL2018067,koersel1,Bjergsalamander.11.20181206.DL2018067.koersel1, 0.00, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Sjaelland,55.62879,12.051621,172.000,NA,NA,NA,55.89702,12.476593,RysensteenGym,nonapprovK,0,nonapprovK,55.8356261185, 0,#A020F0
Bjergsalamander,31,20181206,DL2018067,koersel2,Bjergsalamander.31.20181206.DL2018067.koersel2, 0.00, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Sjaelland,55.62879,12.051621,172.000,NA,NA,NA,55.89702,12.476593,RysensteenGym,nonapprovK,0,nonapprovK,55.9271260199, 0,#A020F0
Bjergsalamander,11,20181213,DL2018013,koersel1,Bjergsalamander.11.20181213.DL2018013.koersel1, 0.00, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Sjaelland,55.62879,12.051621,458.000,200,NA,NA,55.62879,12.051621,OerstadGym,nonapprovK,0,nonapprovK,55.6957127068, 0,#A020F0
Bjergsalamander,31,20181213,DL2018013,koersel2,Bjergsalamander.31.20181213.DL2018013.koersel2, 0.00, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Sjaelland,55.62879,12.051621,458.000,200,NA,NA,55.62879,12.051621,OerstadGym,nonapprovK,0,nonapprovK,55.6385425213, 0,#A020F0
Bjergsalamander,11,20181218,DL2018106,koersel1,Bjergsalamander.11.20181218.DL2018106.koersel1, 0.00, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Fyn,55.25778,10.054537, 73.000,NA,NA,NA,54.92390,10.265800,ZahlesGym,nonapprovK,0,nonapprovK,54.9361130888, 0,#A020F0
Bjergsalamander,31,20181218,DL2018106,koersel2,Bjergsalamander.31.20181218.DL2018106.koersel2, 0.00, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Fyn,55.25778,10.054537, 73.000,NA,NA,NA,54.92390,10.265800,ZahlesGym,nonapprovK,0,nonapprovK,54.9266068251, 0,#A020F0
Bjergsalamander,11,20190109,DL2018073,koersel1,Bjergsalamander.11.20190109.DL2018073.koersel1, 0.00, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Oe_Jylland,56.02339, 9.946757,748.000,NA,NA,NA,55.21091,11.769689,VUCNordsj,nonapprovK,0,nonapprovK,55.2364506509, 0,#A020F0
Bjergsalamander,31,20190109,DL2018073,koersel2,Bjergsalamander.31.20190109.DL2018073.koersel2, 0.00, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Oe_Jylland,56.02339, 9.946757,748.000,NA,NA,NA,55.21091,11.769689,VUCNordsj,nonapprovK,0,nonapprovK,55.2251948874, 0,#A020F0
Bjergsalamander,11,20190110,DL2018102,koersel1,Bjergsalamander.11.20190110.DL2018102.koersel1, 0.00, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Fyn,55.25778,10.054537,458.000,NA,NA,NA,54.92260,10.268100,KalundborgGymOgHF,nonapprovK,0,nonapprovK,54.8547158121, 0,#A020F0
Bjergsalamander,31,20190110,DL2018102,koersel2,Bjergsalamander.31.20190110.DL2018102.koersel2, 0.00, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Fyn,55.25778,10.054537,458.000,NA,NA,NA,54.92260,10.268100,KalundborgGymOgHF,nonapprovK,0,nonapprovK,54.8670316185, 0,#A020F0
Bjergsalamander,11,20190115,DL2018031,koersel1,Bjergsalamander.11.20190115.DL2018031.koersel1, 0.00, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Moen_Loll_Falst,54.77456,11.876954,179.000,NA,NA,NA,54.77459,11.878958,RysensteenGym,nonapprovK,0,nonapprovK,54.8529791490, 0,#A020F0
Bjergsalamander,31,20190115,DL2018031,koersel2,Bjergsalamander.31.20190115.DL2018031.koersel2, 0.00, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Moen_Loll_Falst,54.77456,11.876954,179.000,NA,NA,NA,54.77459,11.878958,RysensteenGym,nonapprovK,0,nonapprovK,54.8540696953, 0,#A020F0
Bjergsalamander,31,20190116,DL2018086,koersel2,Bjergsalamander.31.20190116.DL2018086.koersel2, 0.00, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,N_Jylland,57.59754, 9.977200,628.000,NA,NA,NA,57.45000, 9.986380,NielsSteensenGym,nonapprovK,0,nonapprovK,57.4168326004, 0,#A020F0
Bjergsalamander,11,20190117,DL2018108,koersel1,Bjergsalamander.11.20190117.DL2018108.koersel1, 0.00, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Sjaelland,55.62879,12.051621,238.000,NA,NA,NA,55.83278,12.089444,NZahlesGym,nonapprovK,0,nonapprovK,55.8794359343, 0,#A020F0
Bjergsalamander,31,20190117,DL2018108,koersel2,Bjergsalamander.31.20190117.DL2018108.koersel2, 0.00, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Sjaelland,55.62879,12.051621,238.000,NA,NA,NA,55.83278,12.089444,NZahlesGym,nonapprovK,0,nonapprovK,55.8629719001, 0,#A020F0
Bjergsalamander,11,20190122,DL2018048,koersel1,Bjergsalamander.11.20190122.DL2018048.koersel1,28.46, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Sjaelland,55.62879,12.051621,  4.340,200,NA,NA,55.74000,12.380000,BorupgaardGym,truezerodetect,0,truezerodetect,55.7239735888, 0,#A020F0
Bjergsalamander,31,20190122,DL2018048,koersel2,Bjergsalamander.31.20190122.DL2018048.koersel2,32.28, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Sjaelland,55.62879,12.051621,  4.340,200,NA,NA,55.74000,12.380000,BorupgaardGym,truezerodetect,0,truezerodetect,55.7233295276, 0,#A020F0
Bjergsalamander,11,20190123,DL2018110,koersel1,Bjergsalamander.11.20190123.DL2018110.koersel1,25.74, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Midt_Jylland,55.75814, 8.885876,750.000,NA,NA,NA,55.71026, 9.507090,HorsensGym,truezerodetect,0,truezerodetect,55.7728660928, 0,#A020F0
Bjergsalamander,31,20190123,DL2018110,koersel2,Bjergsalamander.31.20190123.DL2018110.koersel2,32.38, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Midt_Jylland,55.75814, 8.885876,750.000,NA,NA,NA,55.71026, 9.507090,HorsensGym,truezerodetect,0,truezerodetect,55.7623078202, 0,#A020F0
Bjergsalamander,11,20190124,DL2018122,koersel1,Bjergsalamander.11.20190124.DL2018122.koersel1,34.22, 0.00, 0.00, 0.00,0,0,Ichthyosaurus_alpestris,Ich.alp,Oe_Jylland,56.02339, 9.946757,846.000,NA,NA,NA,55.55417,11.538370,HimmelevGym,truezerodetect,0,truezerodetect,55.5162335984, 0,#A020F0
